Date/Time,Lat,Lon
4/5/2014 0:34,40.7352,-74.0065
4/5/2014 0:34,40.7333,-74.0091
4/5/2014 0:34,40.7631,-73.9817
4/5/2014 0:34,40.7328,-73.9957
4/5/2014 0:35,40.7288,-74.0035
4/5/2014 0:35,40.7298,-74.0092
4/5/2014 0:35,40.726,-73.9919
4/5/2014 0:35,40.769,-73.9649
4/5/2014 0:35,40.7198,-73.9993
4/5/2014 0:35,40.73,-73.9566
4/5/2014 0:35,40.7314,-73.9993
4/5/2014 0:35,40.7395,-74.0017
4/5/2014 0:35,40.6654,-73.9205
4/5/2014 0:35,40.7067,-74.0091
4/5/2014 0:35,40.7334,-73.9564
4/5/2014 0:35,40.7785,-73.9019
4/5/2014 0:35,40.7598,-73.9965
4/5/2014 0:36,40.7154,-73.9665
4/5/2014 0:36,40.6866,-73.9546
4/5/2014 0:36,40.8337,-73.9415
4/5/2014 0:36,40.7219,-73.9919
4/5/2014 0:36,40.8007,-73.9602
4/5/2014 0:36,40.7317,-74.0045
4/5/2014 0:37,40.7617,-73.994
4/5/2014 0:37,40.7403,-74.0078
4/5/2014 0:37,40.7403,-74.0078
4/5/2014 0:37,40.7352,-74.0099
4/5/2014 0:37,40.724,-74.0042
4/5/2014 0:37,40.7273,-73.9572
4/5/2014 0:37,40.7193,-73.994
4/5/2014 0:37,40.7141,-73.9898
4/5/2014 0:38,40.7644,-73.9958
4/5/2014 0:38,40.7473,-73.9856
4/5/2014 0:38,40.7175,-73.9499
4/5/2014 0:38,40.6786,-73.8261
4/5/2014 0:38,40.7602,-73.8306
4/5/2014 0:38,40.6933,-73.9723
4/5/2014 0:38,40.7234,-73.9912
4/5/2014 0:38,40.7195,-73.9996
4/5/2014 0:38,40.675,-73.9453
4/5/2014 0:38,40.692,-73.9196
4/5/2014 0:38,40.694,-73.9623
4/5/2014 0:39,40.7316,-73.9885
4/5/2014 0:39,40.6816,-73.9795
4/5/2014 0:39,40.7152,-73.9996
4/5/2014 0:39,40.6905,-73.9953
4/5/2014 0:39,40.7194,-73.991
4/5/2014 0:39,40.7056,-73.9377
4/5/2014 0:40,40.7431,-73.9891
4/5/2014 0:40,40.7627,-73.9704
4/5/2014 0:40,40.7029,-74.011
4/5/2014 0:40,40.679,-74.0109
4/5/2014 0:40,40.7522,-73.9671
4/5/2014 0:40,40.7314,-73.9886
4/5/2014 0:40,40.728,-73.9882
4/5/2014 0:40,40.7609,-73.9713
4/5/2014 0:40,40.7269,-73.9919
4/5/2014 0:40,40.7211,-73.9878
4/5/2014 0:40,40.6765,-73.9678
4/5/2014 0:40,40.7062,-74.0091
4/5/2014 0:40,40.7168,-73.7425
4/5/2014 0:40,40.7239,-73.9821
4/5/2014 0:40,40.6907,-73.9998
4/5/2014 0:40,40.7239,-73.9821
4/5/2014 0:40,40.7401,-73.9802
4/5/2014 0:40,40.7269,-73.9956
4/5/2014 0:40,40.7604,-73.9699
4/5/2014 0:40,40.7495,-73.9795
4/5/2014 0:41,40.7857,-73.9765
4/5/2014 0:41,40.7222,-73.9917
4/5/2014 0:41,40.7671,-73.9837
4/5/2014 0:41,40.7593,-73.9958
4/5/2014 0:41,40.7506,-73.9788
4/5/2014 0:41,40.7604,-73.9846
4/5/2014 0:41,40.7785,-73.9465
4/5/2014 0:41,40.7861,-73.9512
4/5/2014 0:41,40.6964,-73.9473
4/5/2014 0:41,40.7222,-73.9994
4/5/2014 0:41,40.7391,-73.983
4/5/2014 0:41,40.7189,-73.9888
4/5/2014 0:41,40.7066,-74.009
4/5/2014 0:42,40.7749,-73.9913
4/5/2014 0:42,40.7322,-73.9879
4/5/2014 0:42,40.6899,-73.9713
4/5/2014 0:42,40.7225,-73.9861
4/5/2014 0:42,40.734,-73.9909
4/5/2014 0:43,40.7695,-73.9641
4/5/2014 0:43,40.7695,-73.9641
4/5/2014 0:43,40.7339,-73.9899
4/5/2014 0:43,40.719,-73.9901
4/5/2014 0:43,40.7041,-73.933
4/5/2014 0:43,40.7486,-73.9424
4/5/2014 0:43,40.7398,-73.9931
4/5/2014 0:43,40.7177,-73.959
4/5/2014 0:43,40.7194,-74.0051
4/5/2014 0:43,40.7219,-73.992
4/5/2014 0:43,40.7254,-73.9869
4/5/2014 0:43,40.6254,-73.9276
4/5/2014 0:44,40.662,-74.2641
4/5/2014 0:44,40.7526,-73.9728
4/5/2014 0:44,40.723,-73.9982
4/5/2014 0:44,40.7174,-73.9585
4/5/2014 0:44,40.7497,-73.9916
4/5/2014 0:45,40.6885,-73.9381
4/5/2014 0:45,40.7291,-73.9922
4/5/2014 0:45,40.7388,-73.9852
4/5/2014 0:45,40.7563,-73.9935
