Date/Time,Lat,Lon
4/1/2014 5:59:00 AM,40.7666,-73.9864
4/1/2014 5:59:00 AM,40.7828,-73.9796
4/1/2014 5:59:00 AM,40.6688,-73.9273
4/1/2014 6:00:00 AM,40.7656,-73.963
4/1/2014 6:00:00 AM,40.8455,-73.8262
4/1/2014 6:01:00 AM,40.7752,-73.9454
4/1/2014 6:01:00 AM,40.6833,-73.9503
4/1/2014 6:01:00 AM,40.7381,-74.0085
4/1/2014 6:01:00 AM,40.7228,-74.008
4/1/2014 6:01:00 AM,40.7709,-73.9537
4/1/2014 6:02:00 AM,40.7388,-73.9982
4/1/2014 6:02:00 AM,40.7242,-74.0099
4/1/2014 6:02:00 AM,40.7042,-74.0091
4/1/2014 6:03:00 AM,40.745,-73.9998
4/1/2014 6:03:00 AM,40.7313,-74.0101
4/1/2014 6:03:00 AM,40.6823,-73.9333
4/1/2014 6:03:00 AM,40.7736,-73.9816
4/1/2014 6:03:00 AM,40.7369,-73.9793
4/1/2014 6:04:00 AM,40.7644,-73.9688
4/1/2014 6:04:00 AM,40.7784,-74.0148
4/1/2014 6:04:00 AM,40.7671,-73.9798
4/1/2014 6:04:00 AM,40.645,-73.782
4/1/2014 6:04:00 AM,40.742,-73.9947
4/1/2014 6:04:00 AM,40.7615,-73.9787
4/1/2014 6:04:00 AM,40.7631,-73.9811
4/1/2014 6:05:00 AM,40.7626,-73.9964
4/1/2014 6:05:00 AM,40.7677,-73.9917
4/1/2014 6:06:00 AM,40.7479,-74.0008
4/1/2014 6:06:00 AM,40.7306,-73.9954
4/1/2014 6:07:00 AM,40.7705,-73.9641
4/1/2014 6:07:00 AM,40.7213,-74.002
4/1/2014 6:07:00 AM,40.7235,-74.0038
4/1/2014 6:07:00 AM,40.7624,-73.9865
4/1/2014 6:07:00 AM,40.6449,-73.7821
4/1/2014 6:08:00 AM,40.7422,-73.9828
4/1/2014 6:08:00 AM,40.7144,-73.9981
4/1/2014 6:08:00 AM,40.7415,-74.0013
4/1/2014 6:08:00 AM,40.7415,-74.0013
4/1/2014 6:08:00 AM,40.756,-73.9652
4/1/2014 6:09:00 AM,40.6804,-73.9565
4/1/2014 6:09:00 AM,40.7481,-73.9567
4/1/2014 6:09:00 AM,40.7841,-73.9528
4/1/2014 6:09:00 AM,40.7615,-73.9745
4/1/2014 6:10:00 AM,40.7248,-73.9986
4/1/2014 6:10:00 AM,40.7913,-73.9776
4/1/2014 6:10:00 AM,40.7645,-73.9616
4/1/2014 6:10:00 AM,40.7503,-73.9775
4/1/2014 6:10:00 AM,40.7898,-73.9759
4/1/2014 6:11:00 AM,40.7316,-73.993
4/1/2014 6:11:00 AM,40.7735,-73.9455
4/1/2014 6:12:00 AM,40.6735,-73.9772
4/1/2014 6:12:00 AM,40.7208,-73.9842
4/1/2014 6:13:00 AM,40.7198,-74.0071
4/1/2014 6:13:00 AM,40.7466,-73.9806
4/1/2014 6:14:00 AM,40.7849,-73.9536
4/1/2014 6:14:00 AM,40.7718,-73.947
4/1/2014 6:14:00 AM,40.7842,-73.9493
4/1/2014 6:14:00 AM,40.7242,-73.9788
4/1/2014 6:15:00 AM,40.748,-74.0029
4/1/2014 6:15:00 AM,40.7969,-73.9703
4/1/2014 6:15:00 AM,40.7658,-73.9829
4/1/2014 6:15:00 AM,40.72,-74.0026
4/1/2014 6:16:00 AM,40.7557,-73.9734
4/1/2014 6:16:00 AM,40.6851,-73.9078
4/1/2014 6:16:00 AM,40.7164,-73.8469
4/1/2014 6:16:00 AM,40.7333,-74.0093
4/1/2014 6:16:00 AM,40.7278,-73.9876
4/1/2014 6:17:00 AM,40.7366,-74.0063
4/1/2014 6:17:00 AM,40.7475,-73.9853
4/1/2014 6:17:00 AM,40.7593,-73.9926
4/1/2014 6:17:00 AM,40.7647,-73.9821
4/1/2014 6:18:00 AM,40.6417,-73.7889
4/1/2014 6:18:00 AM,40.6728,-73.9734
4/1/2014 6:18:00 AM,40.7198,-73.9831
4/1/2014 6:19:00 AM,40.726,-74.0027
4/1/2014 6:19:00 AM,40.7063,-74.0095
4/1/2014 6:20:00 AM,40.6876,-73.9713
4/1/2014 6:20:00 AM,40.7863,-73.9716
4/1/2014 6:20:00 AM,40.6467,-73.7777
4/1/2014 6:20:00 AM,40.7309,-73.9829
4/1/2014 6:20:00 AM,40.6471,-73.7798
4/1/2014 6:20:00 AM,40.7789,-73.9602
4/1/2014 6:21:00 AM,40.7895,-73.9752
4/1/2014 6:21:00 AM,40.7791,-73.9601
4/1/2014 6:21:00 AM,40.7313,-74.0102
4/1/2014 6:22:00 AM,40.6863,-74.001
4/1/2014 6:22:00 AM,40.7321,-73.9866
4/1/2014 6:22:00 AM,40.7387,-73.9978
4/1/2014 6:22:00 AM,40.7266,-74.0002
4/1/2014 6:22:00 AM,40.6927,-73.9718
4/1/2014 6:22:00 AM,40.7836,-73.9734
4/1/2014 6:22:00 AM,40.7761,-73.9555
4/1/2014 6:22:00 AM,40.7466,-74.0093
4/1/2014 6:23:00 AM,40.688,-73.9758
4/1/2014 6:23:00 AM,40.7324,-73.9962
4/1/2014 6:24:00 AM,40.6936,-73.9888
4/1/2014 6:24:00 AM,40.7763,-73.9802
4/1/2014 6:24:00 AM,40.7304,-73.9904
4/1/2014 6:24:00 AM,40.7763,-73.9802
4/1/2014 6:24:00 AM,40.7242,-73.95
4/1/2014 6:24:00 AM,40.7701,-73.9553
4/1/2014 6:24:00 AM,40.6688,-73.9931
4/1/2014 6:24:00 AM,40.7884,-73.9754
4/1/2014 6:25:00 AM,40.6948,-74.178
4/1/2014 6:25:00 AM,40.7783,-73.9851
4/1/2014 6:25:00 AM,40.7361,-73.985
4/1/2014 6:25:00 AM,40.6879,-74.1813
4/1/2014 6:25:00 AM,40.7642,-73.9884
4/1/2014 6:25:00 AM,40.7919,-73.977
4/1/2014 6:25:00 AM,40.7784,-73.9855
4/1/2014 6:25:00 AM,40.782,-73.9477
